[Name],,,,
Plane 1,,,,
,,,,
[Data],,,,
X [ m ], Y [ m ], Velocity u [ m s^-1 ], Velocity v [ m s^-1 ], Pressure [ Pa ]
-9.30E-03,5.10E-02,9.69E-02, 1.02961130e-01, 7.32904151e-02
1.73E-02,8.75E-02,1.35E-01, 1.01632245e-01, 4.59010527e-02
-7.24E-03,8.17E-02,1.54E-01, 1.30575866e-01, 5.82380071e-02
-3.71E-02,8.30E-02,1.71E-01, 1.45655751e-01, 6.73329830e-02
-3.88E-02,5.53E-02,1.29E-01, 1.28787503e-01, 7.88516328e-02
1.94E-02,1.18E-01,2.04E-01, 1.28848076e-01, 3.75032127e-02
-8.49E-03,1.14E-01,2.08E-01, 1.47703767e-01, 4.88253757e-02
-3.70E-02,1.12E-01,2.12E-01, 1.55299067e-01, 5.85757978e-02
-4.12E-02,2.79E-02,9.19E-02, 1.04224585e-01, 9.21749175e-02
1.99E-02,1.47E-01,2.50E-01, 1.39899969e-01, 3.30144614e-02
-8.52E-03,1.44E-01,2.49E-01, 1.53329849e-01, 4.30744402e-02
-3.72E-02,1.42E-01,2.47E-01, 1.57624707e-01, 5.20692989e-02
-6.69E-02,8.35E-02,1.85E-01, 1.43691242e-01, 7.32796416e-02
-6.80E-02,5.54E-02,1.52E-01, 1.28778249e-01, 8.25076178e-02
-6.62E-02,1.12E-01,2.17E-01, 1.51506990e-01, 6.54913336e-02
-6.86E-02,2.82E-02,1.21E-01, 1.06124334e-01, 9.20129865e-02
-6.62E-02,1.41E-01,2.45E-01, 1.53158426e-01, 5.91506213e-02
-9.72E-02,5.44E-02,1.70E-01, 1.18164733e-01, 8.38943943e-02
-9.65E-02,8.31E-02,1.96E-01, 1.32259592e-01, 7.66807497e-02
-9.58E-02,1.12E-01,2.21E-01, 1.40095532e-01, 6.99690953e-02
-8.42E-03,1.73E-01,2.79E-01, 1.52464449e-01, 3.98781747e-02
-3.73E-02,1.71E-01,2.74E-01, 1.54659778e-01, 4.77659591e-02
2.04E-02,1.76E-01,2.83E-01, 1.42999992e-01, 3.14643569e-02
-6.64E-02,1.71E-01,2.68E-01, 1.50151238e-01, 5.44475578e-02
-9.55E-02,1.41E-01,2.45E-01, 1.42500281e-01, 6.41854256e-02
2.09E-02,2.05E-01,3.06E-01, 1.41560301e-01, 3.10327131e-02
-8.25E-03,2.02E-01,3.00E-01, 1.48154214e-01, 3.83747183e-02
-3.74E-02,2.01E-01,2.93E-01, 1.48970664e-01, 4.53032143e-02
-1.25E-01,1.12E-01,2.26E-01, 1.25994533e-01, 7.25218803e-02
-1.26E-01,8.26E-02,2.06E-01, 1.17989823e-01, 7.81190023e-02
-1.26E-01,5.31E-02,1.85E-01, 1.04754627e-01, 8.38492215e-02
-1.25E-01,1.41E-01,2.45E-01, 1.29377991e-01, 6.74778745e-02
-6.67E-02,2.00E-01,2.86E-01, 1.44555852e-01, 5.12083210e-02
-9.57E-02,1.71E-01,2.64E-01, 1.40762791e-01, 5.95244132e-02
-1.56E-01,5.23E-02,2.00E-01, 9.19030532e-02, 8.28594118e-02
-1.56E-01,8.24E-02,2.16E-01, 1.04043335e-01, 7.83596709e-02
-1.55E-01,1.12E-01,2.32E-01, 1.11992314e-01, 7.37683624e-02
-7.82E-03,2.31E-01,3.16E-01, 1.41841561e-01, 3.75498347e-02
-3.73E-02,2.30E-01,3.08E-01, 1.41749218e-01, 4.35427874e-02
2.14E-02,2.33E-01,3.23E-01, 1.37265846e-01, 3.12106162e-02
-6.68E-02,2.30E-01,3.00E-01, 1.37555584e-01, 4.87990454e-02
-1.54E-01,1.42E-01,2.47E-01, 1.16079263e-01, 6.94176182e-02
-9.60E-02,2.00E-01,2.80E-01, 1.36369854e-01, 5.59483431e-02
-1.25E-01,1.71E-01,2.62E-01, 1.29088506e-01, 6.31374419e-02
2.17E-02,2.62E-01,3.34E-01, 1.31108508e-01, 3.17461751e-02
-7.76E-03,2.61E-01,3.26E-01, 1.34140193e-01, 3.72423232e-02
-3.72E-02,2.60E-01,3.18E-01, 1.33501977e-01, 4.24383134e-02
-1.84E-01,1.13E-01,2.38E-01, 9.92891192e-02, 7.41481856e-02
-1.85E-01,8.26E-02,2.25E-01, 9.17351842e-02, 7.79162943e-02
-1.87E-01,5.20E-02,2.13E-01, 8.08313042e-02, 8.14705715e-02
-1.84E-01,1.42E-01,2.50E-01, 1.03698641e-01, 7.04444572e-02
-6.66E-02,2.59E-01,3.09E-01, 1.29733071e-01, 4.70936000e-02
-1.25E-01,2.00E-01,2.76E-01, 1.26210794e-01, 5.95672317e-02
-1.55E-01,1.71E-01,2.61E-01, 1.16969623e-01, 6.55169860e-02
-9.62E-02,2.30E-01,2.92E-01, 1.30433083e-01, 5.31914607e-02
-2.17E-01,5.23E-02,2.24E-01, 7.17764273e-02, 8.00004154e-02
-2.15E-01,8.29E-02,2.33E-01, 8.13379809e-02, 7.71293715e-02
-2.14E-01,1.13E-01,2.43E-01, 8.82694796e-02, 7.40145817e-02
-2.14E-01,1.43E-01,2.53E-01, 9.27006826e-02, 7.08707348e-02
-9.63E-02,2.59E-01,3.01E-01, 1.23639211e-01, 5.10908179e-02
-1.26E-01,2.30E-01,2.87E-01, 1.21670380e-01, 5.66791780e-02
-1.55E-01,2.01E-01,2.73E-01, 1.15471691e-01, 6.21497966e-02
-1.84E-01,1.72E-01,2.61E-01, 1.05435625e-01, 6.70032203e-02
-2.44E-01,1.14E-01,2.49E-01, 7.89029375e-02, 7.35994875e-02
-2.45E-01,8.37E-02,2.41E-01, 7.26913884e-02, 7.61945620e-02
-2.46E-01,5.30E-02,2.33E-01, 6.44588619e-02, 7.85562396e-02
-2.44E-01,1.44E-01,2.57E-01, 8.31507146e-02, 7.09225088e-02
-1.84E-01,2.01E-01,2.71E-01, 1.05041549e-01, 6.39335439e-02
-2.13E-01,1.73E-01,2.63E-01, 9.49422345e-02, 6.78635240e-02
-1.55E-01,2.30E-01,2.83E-01, 1.12318829e-01, 5.93003035e-02
-1.26E-01,2.60E-01,2.95E-01, 1.16137378e-01, 5.43584488e-02
-2.76E-01,5.44E-02,2.41E-01, 5.84911481e-02, 7.71976113e-02
-2.74E-01,8.46E-02,2.47E-01, 6.54650405e-02, 7.52386972e-02
-2.74E-01,1.15E-01,2.54E-01, 7.09441602e-02, 7.30531886e-02
-2.73E-01,1.45E-01,2.60E-01, 7.49042928e-02, 7.07639754e-02
-1.55E-01,2.60E-01,2.90E-01, 1.08063363e-01, 5.69274947e-02
-1.84E-01,2.31E-01,2.80E-01, 1.03058077e-01, 6.12444989e-02
-2.13E-01,2.02E-01,2.71E-01, 9.53417420e-02, 6.51083216e-02
-2.43E-01,1.74E-01,2.64E-01, 8.56131464e-02, 6.83154091e-02
-3.04E-01,1.15E-01,2.58E-01, 6.41294122e-02, 7.24644810e-02
-3.04E-01,8.50E-02,2.53E-01, 5.93050793e-02, 7.43217766e-02
-3.05E-01,5.57E-02,2.48E-01, 5.34171797e-02, 7.59570897e-02
-3.03E-01,1.45E-01,2.63E-01, 6.77913651e-02, 7.04925284e-02
-2.43E-01,2.03E-01,2.71E-01, 8.65409672e-02, 6.58594817e-02
-2.73E-01,1.74E-01,2.66E-01, 7.74317086e-02, 6.84982911e-02
-2.14E-01,2.32E-01,2.78E-01, 9.42810327e-02, 6.26292974e-02
-1.84E-01,2.61E-01,2.86E-01, 9.99442935e-02, 5.89338131e-02
-3.35E-01,5.63E-02,2.54E-01, 4.89175171e-02, 7.48604313e-02
-3.34E-01,8.52E-02,2.58E-01, 5.39646037e-02, 7.34735727e-02
-3.33E-01,1.15E-01,2.62E-01, 5.82615025e-02, 7.18816370e-02
-3.33E-01,1.45E-01,2.66E-01, 6.16466030e-02, 7.01708645e-02
-2.14E-01,2.61E-01,2.83E-01, 9.21213925e-02, 6.04548417e-02
-2.43E-01,2.33E-01,2.77E-01, 8.61933008e-02, 6.36007860e-02
-2.73E-01,2.04E-01,2.71E-01, 7.86944926e-02, 6.63104728e-02
-3.03E-01,1.75E-01,2.68E-01, 7.03040212e-02, 6.85078055e-02
-3.63E-01,1.15E-01,2.65E-01, 5.31752892e-02, 7.13405162e-02
-3.64E-01,8.44E-02,2.62E-01, 4.92742397e-02, 7.27253333e-02
-3.65E-01,5.54E-02,2.59E-01, 4.47762683e-02, 7.39218295e-02
-3.63E-01,1.45E-01,2.69E-01, 5.63136041e-02, 6.98429942e-02
-3.03E-01,2.05E-01,2.72E-01, 7.17637986e-02, 6.65687099e-02
-3.33E-01,1.75E-01,2.70E-01, 6.40947968e-02, 6.84257895e-02
-2.72E-01,2.34E-01,2.76E-01, 7.88591802e-02, 6.42717332e-02
-2.43E-01,2.62E-01,2.81E-01, 8.48053247e-02, 6.15777895e-02
-3.95E-01,5.22E-02,2.63E-01, 4.09405679e-02, 7.31507316e-02
-3.93E-01,8.25E-02,2.66E-01, 4.51196097e-02, 7.20971078e-02
-3.93E-01,1.13E-01,2.69E-01, 4.87065800e-02, 7.08667338e-02
-3.92E-01,1.44E-01,2.71E-01, 5.16418591e-02, 6.95338622e-02
-2.72E-01,2.63E-01,2.80E-01, 7.80575946e-02, 6.24018349e-02
-3.02E-01,2.35E-01,2.76E-01, 7.22703114e-02, 6.47247732e-02
-3.32E-01,2.06E-01,2.73E-01, 6.56557009e-02, 6.66960031e-02
-3.62E-01,1.75E-01,2.72E-01, 5.86679392e-02, 6.82988986e-02
-4.22E-01,1.10E-01,2.71E-01, 4.47415859e-02, 7.04510882e-02
-4.23E-01,7.90E-02,2.69E-01, 4.13968191e-02, 7.15527534e-02
-4.23E-01,4.79E-02,2.67E-01, 3.74949574e-02, 7.25048929e-02
-4.21E-01,1.42E-01,2.73E-01, 4.75072414e-02, 6.92525506e-02
-3.61E-01,2.06E-01,2.74E-01, 6.02443293e-02, 6.67424276e-02
-3.92E-01,1.75E-01,2.73E-01, 5.38799986e-02, 6.81501925e-02
-3.31E-01,2.36E-01,2.76E-01, 6.63688481e-02, 6.50288165e-02
-3.01E-01,2.64E-01,2.79E-01, 7.18875974e-02, 6.30133450e-02
-4.55E-01,4.36E-02,2.70E-01, 3.44793163e-02, 7.18584955e-02
-4.52E-01,7.54E-02,2.72E-01, 3.80964987e-02, 7.10396022e-02
-4.51E-01,1.08E-01,2.74E-01, 4.12350111e-02, 7.00748265e-02
-4.50E-01,1.40E-01,2.75E-01, 4.38246801e-02, 6.89984560e-02
-3.31E-01,2.65E-01,2.78E-01, 6.62707239e-02, 6.34635836e-02
-3.61E-01,2.36E-01,2.76E-01, 6.10626154e-02, 6.52374402e-02
-3.91E-01,2.05E-01,2.75E-01, 5.54167032e-02, 6.67525083e-02
-4.21E-01,1.73E-01,2.75E-01, 4.96227480e-02, 6.80030286e-02
-4.20E-01,2.05E-01,2.76E-01, 5.10966927e-02, 6.67394325e-02
-4.50E-01,1.72E-01,2.76E-01, 4.58165519e-02, 6.78656921e-02
-3.90E-01,2.36E-01,2.77E-01, 5.62795848e-02, 6.53766245e-02
-3.60E-01,2.66E-01,2.78E-01, 6.11579642e-02, 6.38111234e-02
-3.90E-01,2.66E-01,2.77E-01, 5.65004125e-02, 6.40747100e-02
-4.20E-01,2.36E-01,2.77E-01, 5.19652776e-02, 6.54803365e-02
-4.50E-01,2.03E-01,2.77E-01, 4.72187996e-02, 6.67116866e-02
-4.20E-01,2.66E-01,2.77E-01, 5.22597954e-02, 6.42779842e-02
-4.50E-01,2.35E-01,2.78E-01, 4.80658934e-02, 6.55574948e-02
-4.50E-01,2.66E-01,2.77E-01, 4.84072194e-02, 6.44318536e-02
4.56E-01,5.29E-02,0.00E+00, 0.00000000e+00,-1.06E-02
4.56E-01,7.68E-02,3.26E-02,-7.63E-03,-1.04E-02
4.28E-01,6.12E-02,0.00E+00, 0.00000000e+00,-1.12E-02
4.27E-01,9.22E-02,4.02E-02,-8.25E-03,-1.10E-02
3.98E-01,6.88E-02,0.00E+00, 0.00000000e+00,-1.19E-02
3.98E-01,9.99E-02,4.58E-02,-8.18E-03,-1.16E-02
3.69E-01,7.58E-02,0.00E+00, 0.00000000e+00,-1.26E-02
3.69E-01,1.06E-01,4.96E-02,-7.53E-03,-1.23E-02
3.40E-01,8.20E-02,0.00E+00, 0.00000000e+00,-1.32E-02
3.40E-01,1.12E-01,5.36E-02,-6.61E-03,-1.28E-02
3.10E-01,8.74E-02,0.00E+00, 0.00000000e+00,-1.37E-02
3.11E-01,1.16E-01,5.78E-02,-5.30E-03,-1.32E-02
2.81E-01,9.18E-02,0.00E+00, 0.00000000e+00,-1.40E-02
2.82E-01,1.20E-01,6.23E-02,-3.44E-03,-1.34E-02
2.51E-01,9.51E-02,0.00E+00, 0.00000000e+00,-1.38E-02
2.52E-01,1.22E-01,6.73E-02,-9.35E-04,-1.32E-02
2.21E-01,9.71E-02,0.00E+00, 0.00000000e+00,-1.30E-02
2.22E-01,1.23E-01,7.31E-02, 2.43565487e-03,-1.24E-02
1.91E-01,9.75E-02,0.00E+00, 0.00000000e+00,-1.15E-02
1.92E-01,1.23E-01,7.96E-02, 6.91876607e-03,-1.09E-02
1.61E-01,9.62E-02,0.00E+00, 0.00000000e+00,-8.82E-03
1.63E-01,1.21E-01,8.68E-02, 1.29185226e-02,-8.21E-03
1.31E-01,9.27E-02,0.00E+00, 0.00000000e+00,-4.24E-03
1.33E-01,1.18E-01,9.48E-02, 2.11190265e-02,-3.78E-03
1.02E-01,8.65E-02,0.00E+00, 0.00000000e+00, 3.28760128e-03
1.04E-01,1.12E-01,1.03E-01, 3.23902890e-02, 3.37512186e-03
7.30E-02,7.71E-02,0.00E+00, 0.00000000e+00, 1.60389915e-02
7.41E-02,1.03E-01,1.12E-01, 4.85150851e-02, 1.46457739e-02
4.63E-02,6.35E-02,0.00E+00, 0.00000000e+00, 3.46384048e-02
4.12E-02,9.13E-02,1.21E-01, 7.16856867e-02, 3.11122332e-02
4.75E-02,1.24E-01,1.96E-01, 1.03291981e-01, 2.55254433e-02
7.57E-02,1.31E-01,1.87E-01, 7.83431530e-02, 1.36070056e-02
4.83E-02,1.52E-01,2.47E-01, 1.19726546e-01, 2.30405349e-02
7.72E-02,1.58E-01,2.42E-01, 9.74220335e-02, 1.40764872e-02
1.05E-01,1.38E-01,1.78E-01, 5.76377846e-02, 4.51690843e-03
4.93E-02,1.80E-01,2.84E-01, 1.27413914e-01, 2.30724402e-02
7.81E-02,1.85E-01,2.83E-01, 1.08663552e-01, 1.54296616e-02
1.06E-01,1.64E-01,2.36E-01, 7.63110295e-02, 6.69131940e-03
1.34E-01,1.43E-01,1.69E-01, 4.09285277e-02,-1.82E-03
5.02E-02,2.08E-01,3.10E-01, 1.29726842e-01, 2.37825401e-02
7.93E-02,2.13E-01,3.12E-01, 1.14380732e-01, 1.71419792e-02
1.35E-01,1.69E-01,2.27E-01, 5.77883609e-02, 1.09473779e-03
1.07E-01,1.91E-01,2.79E-01, 8.94255042e-02, 8.99585336e-03
1.64E-01,1.47E-01,1.59E-01, 2.76644249e-02,-6.01E-03
5.07E-02,2.36E-01,3.29E-01, 1.28302038e-01, 2.49206387e-02
7.99E-02,2.40E-01,3.32E-01, 1.15992248e-01, 1.90992914e-02
1.64E-01,1.73E-01,2.18E-01, 4.21002358e-02,-2.92E-03
1.36E-01,1.96E-01,2.73E-01, 7.13044479e-02, 3.91337927e-03
1.08E-01,2.17E-01,3.10E-01, 9.75797921e-02, 1.14461323e-02
1.93E-01,1.49E-01,1.49E-01, 1.72310360e-02,-8.72E-03
5.12E-02,2.64E-01,3.41E-01, 1.24420419e-01, 2.62564067e-02
8.05E-02,2.67E-01,3.46E-01, 1.14688322e-01, 2.11157836e-02
1.94E-01,1.76E-01,2.08E-01, 2.90047936e-02,-5.71E-03
1.37E-01,2.22E-01,3.07E-01, 8.08760300e-02, 6.80066925e-03
1.09E-01,2.44E-01,3.33E-01, 1.01769283e-01, 1.39805134e-02
1.66E-01,1.99E-01,2.65E-01, 5.50364517e-02, 8.18217231e-05
2.23E-01,1.50E-01,1.39E-01, 9.02493764e-03,-1.04E-02
2.23E-01,1.77E-01,1.97E-01, 1.82000156e-02,-7.58E-03
1.95E-01,2.02E-01,2.56E-01, 4.07882109e-02,-2.73E-03
1.67E-01,2.26E-01,3.02E-01, 6.51988462e-02, 3.15638701e-03
1.38E-01,2.48E-01,3.32E-01, 8.69565830e-02, 9.68334824e-03
1.10E-01,2.71E-01,3.49E-01, 1.02876954e-01, 1.65032335e-02
2.53E-01,1.49E-01,1.30E-01, 2.57668691e-03,-1.13E-02
2.53E-01,1.77E-01,1.87E-01, 9.38334409e-03,-8.75E-03
1.39E-01,2.75E-01,3.50E-01, 9.00257230e-02, 1.25082573e-02
1.67E-01,2.52E-01,3.29E-01, 7.25076348e-02, 6.23184768e-03
1.96E-01,2.29E-01,2.95E-01, 5.09491824e-02, 3.74938478e-04
2.24E-01,2.04E-01,2.47E-01, 2.85386927e-02,-4.72E-03
2.82E-01,1.48E-01,1.22E-01,-2.44E-03,-1.17E-02
2.82E-01,1.76E-01,1.78E-01, 2.19078735e-03,-9.42E-03
2.53E-01,2.05E-01,2.38E-01, 1.80841610e-02,-6.08E-03
2.25E-01,2.31E-01,2.88E-01, 3.82142290e-02,-1.70E-03
1.96E-01,2.56E-01,3.25E-01, 5.89204542e-02, 3.49542988e-03
1.68E-01,2.78E-01,3.49E-01, 7.70425797e-02, 9.21703223e-03
3.12E-01,1.45E-01,1.15E-01,-6.31E-03,-1.17E-02
3.12E-01,1.74E-01,1.69E-01,-3.68E-03,-9.71E-03
2.25E-01,2.58E-01,3.19E-01, 4.63463515e-02, 1.34317623e-03
2.54E-01,2.32E-01,2.79E-01, 2.69191712e-02,-3.24E-03
2.83E-01,2.04E-01,2.28E-01, 9.17409547e-03,-6.98E-03
3.41E-01,1.42E-01,1.08E-01,-9.32E-03,-1.15E-02
2.54E-01,2.59E-01,3.13E-01, 3.48754972e-02,-3.27E-04
3.41E-01,1.72E-01,1.61E-01,-8.46E-03,-9.74E-03
3.12E-01,2.03E-01,2.19E-01, 1.66402059e-03,-7.51E-03
2.83E-01,2.33E-01,2.71E-01, 1.69785619e-02,-4.32E-03
3.70E-01,1.37E-01,1.01E-01,-1.16E-02,-1.12E-02
3.70E-01,1.68E-01,1.52E-01,-1.23E-02,-9.59E-03
3.12E-01,2.32E-01,2.63E-01, 8.35100282e-03,-5.06E-03
2.83E-01,2.60E-01,3.06E-01, 2.45404374e-02,-1.57E-03
3.41E-01,2.01E-01,2.10E-01,-4.63E-03,-7.76E-03
3.98E-01,1.31E-01,9.43E-02,-1.34E-02,-1.07E-02
3.99E-01,1.63E-01,1.44E-01,-1.55E-02,-9.32E-03
3.70E-01,1.99E-01,2.02E-01,-9.92E-03,-7.79E-03
3.41E-01,2.31E-01,2.55E-01, 9.74531693e-04,-5.48E-03
3.12E-01,2.60E-01,2.99E-01, 1.53786130e-02,-2.44E-03
4.27E-01,1.24E-01,8.48E-02,-1.43E-02,-1.02E-02
4.28E-01,1.56E-01,1.34E-01,-1.78E-02,-9.00E-03
3.41E-01,2.61E-01,2.93E-01, 7.45267374e-03,-2.97E-03
3.70E-01,2.30E-01,2.47E-01,-5.34E-03,-5.67E-03
3.99E-01,1.95E-01,1.93E-01,-1.44E-02,-7.66E-03
4.58E-01,1.07E-01,7.33E-02,-1.45E-02,-9.72E-03
4.27E-01,1.90E-01,1.84E-01,-1.80E-02,-7.46E-03
3.98E-01,2.27E-01,2.40E-01,-1.08E-02,-5.71E-03
3.70E-01,2.62E-01,2.87E-01, 5.26518910e-04,-3.27E-03
4.57E-01,1.43E-01,1.23E-01,-1.94E-02,-8.64E-03
4.54E-01,1.85E-01,1.77E-01,-2.09E-02,-7.17E-03
3.98E-01,2.60E-01,2.81E-01,-5.71E-03,-3.47E-03
4.26E-01,2.24E-01,2.32E-01,-1.55E-02,-5.66E-03
4.53E-01,2.55E-01,2.67E-01,-1.61E-02,-3.59E-03
4.53E-01,2.21E-01,2.26E-01,-1.94E-02,-5.53E-03
4.25E-01,2.58E-01,2.74E-01,-1.13E-02,-3.59E-03
3.64E-01,3.22E-01,3.44E-01, 1.30763985e-02, 2.08925596e-03
3.88E-01,3.33E-01,3.46E-01, 8.39626044e-03, 2.37430539e-03
3.60E-01,3.47E-01,3.59E-01, 1.74721554e-02, 3.69570381e-03
-7.50E-03,2.90E-01,3.33E-01, 1.25747263e-01, 3.72279249e-02
2.19E-02,2.91E-01,3.41E-01, 1.23792619e-01, 3.24654281e-02
5.13E-02,2.92E-01,3.49E-01, 1.18872844e-01, 2.76709888e-02
8.06E-02,2.95E-01,3.55E-01, 1.11273706e-01, 2.31012553e-02
5.18E-02,3.21E-01,3.53E-01, 1.12246424e-01, 2.90087238e-02
2.23E-02,3.20E-01,3.45E-01, 1.15866542e-01, 3.32267396e-02
-7.19E-03,3.20E-01,3.37E-01, 1.17114663e-01, 3.73802297e-02
8.10E-02,3.23E-01,3.60E-01, 1.06343642e-01, 2.49334481e-02
1.10E-01,2.98E-01,3.59E-01, 1.01602122e-01, 1.89228896e-02
-6.39E-03,3.49E-01,3.38E-01, 1.08528100e-01, 3.76203097e-02
2.30E-02,3.49E-01,3.47E-01, 1.07705854e-01, 3.39777209e-02
5.23E-02,3.50E-01,3.55E-01, 1.05004482e-01, 3.02610733e-02
8.18E-02,3.50E-01,3.61E-01, 1.00414060e-01, 2.66075954e-02
1.39E-01,3.01E-01,3.61E-01, 9.06385928e-02, 1.52065381e-02
1.10E-01,3.25E-01,3.65E-01, 9.85272378e-02, 2.11417582e-02
5.35E-02,3.79E-01,3.54E-01, 9.75028649e-02, 3.13994214e-02
2.38E-02,3.79E-01,3.46E-01, 9.95841473e-02, 3.47069614e-02
-5.77E-03,3.79E-01,3.38E-01, 1.00150809e-01, 3.79470661e-02
8.27E-02,3.79E-01,3.61E-01, 9.38675106e-02, 2.81336270e-02
1.40E-01,3.27E-01,3.68E-01, 8.93400237e-02, 1.77286025e-02
1.11E-01,3.52E-01,3.67E-01, 9.41285044e-02, 2.31725220e-02
1.68E-01,3.05E-01,3.62E-01, 7.91878924e-02, 1.20720183e-02
1.97E-01,2.82E-01,3.47E-01, 6.44619018e-02, 6.53410517e-03
-5.66E-03,4.08E-01,3.36E-01, 9.20968130e-02, 3.83522585e-02
2.42E-02,4.08E-01,3.44E-01, 9.16730538e-02, 3.54490504e-02
5.40E-02,4.08E-01,3.51E-01, 9.00092572e-02, 3.24688293e-02
1.69E-01,3.31E-01,3.71E-01, 7.93710053e-02, 1.47781223e-02
8.36E-02,4.08E-01,3.59E-01, 8.70573074e-02, 2.95190141e-02
2.26E-01,2.84E-01,3.43E-01, 5.25427051e-02, 4.36029769e-03
1.97E-01,3.08E-01,3.62E-01, 6.78242445e-02, 9.47124045e-03
1.40E-01,3.54E-01,3.72E-01, 8.65505487e-02, 2.00178921e-02
1.12E-01,3.80E-01,3.67E-01, 8.87781531e-02, 2.50051133e-02
2.42E-02,4.37E-01,3.40E-01, 8.40669274e-02, 3.61744873e-02
5.46E-02,4.37E-01,3.47E-01, 8.26915279e-02, 3.34736221e-02
-5.87E-03,4.38E-01,3.32E-01, 8.44264105e-02, 3.87951955e-02
8.44E-02,4.37E-01,3.54E-01, 8.02518278e-02, 3.07811256e-02
1.41E-01,3.81E-01,3.72E-01, 8.25016126e-02, 2.20308788e-02
1.13E-01,4.09E-01,3.65E-01, 8.28846470e-02, 2.66216155e-02
1.69E-01,3.56E-01,3.75E-01, 7.79705718e-02, 1.72349885e-02
2.26E-01,3.11E-01,3.60E-01, 5.68786524e-02, 7.33636320e-03
1.97E-01,3.34E-01,3.71E-01, 6.92656264e-02, 1.22834053e-02
2.54E-01,2.86E-01,3.38E-01, 4.14566211e-02, 2.63233180e-03
-6.45E-03,4.67E-01,3.27E-01, 7.71550685e-02, 3.92673202e-02
2.40E-02,4.67E-01,3.34E-01, 7.68147856e-02, 3.68760675e-02
5.43E-02,4.66E-01,3.42E-01, 7.56467879e-02, 3.44185457e-02
8.46E-02,4.66E-01,3.49E-01, 7.36059695e-02, 3.19474936e-02
4.47E-01,5.11E-01,3.77E-01, 8.91992263e-03, 1.40488213e-02
4.47E-01,4.80E-01,3.80E-01, 8.24095868e-03, 1.20726535e-02
4.17E-01,5.13E-01,3.77E-01, 1.40337013e-02, 1.51493158e-02
4.17E-01,4.82E-01,3.81E-01, 1.38378460e-02, 1.31208748e-02
3.87E-01,5.15E-01,3.76E-01, 1.92293637e-02, 1.63441226e-02
3.87E-01,4.84E-01,3.81E-01, 1.95898917e-02, 1.43185407e-02
3.57E-01,5.16E-01,3.74E-01, 2.44779587e-02, 1.76447313e-02
3.57E-01,4.86E-01,3.80E-01, 2.54496112e-02, 1.56516805e-02
3.27E-01,5.17E-01,3.72E-01, 2.97117122e-02, 1.90524068e-02
3.27E-01,4.87E-01,3.79E-01, 3.13452184e-02, 1.70886666e-02
2.97E-01,5.18E-01,3.70E-01, 3.48453782e-02, 2.05546413e-02
2.97E-01,4.88E-01,3.77E-01, 3.71726304e-02, 1.86366271e-02
2.67E-01,5.18E-01,3.67E-01, 3.97988558e-02, 2.21757814e-02
2.67E-01,4.88E-01,3.74E-01, 4.28460166e-02, 2.02992577e-02
2.37E-01,5.19E-01,3.63E-01, 4.44795117e-02, 2.39185877e-02
2.37E-01,4.89E-01,3.71E-01, 4.82485369e-02, 2.21034922e-02
2.06E-01,5.20E-01,3.58E-01, 4.87940162e-02, 2.57874094e-02
2.07E-01,4.90E-01,3.67E-01, 5.31991608e-02, 2.40531396e-02
1.76E-01,5.21E-01,3.53E-01, 5.26693650e-02, 2.77642105e-02
1.77E-01,4.91E-01,3.61E-01, 5.76475263e-02, 2.61696409e-02
1.45E-01,5.22E-01,3.47E-01, 5.60136363e-02, 2.98136882e-02
1.46E-01,4.93E-01,3.56E-01, 6.15064837e-02, 2.84347646e-02
1.14E-01,5.23E-01,3.41E-01, 5.87604828e-02, 3.19195054e-02
1.15E-01,4.94E-01,3.49E-01, 6.46855235e-02, 3.07274498e-02
8.36E-02,5.24E-01,3.34E-01, 6.08839206e-02, 3.40300351e-02
8.44E-02,4.95E-01,3.42E-01, 6.71570152e-02, 3.30302753e-02
5.28E-02,5.25E-01,3.28E-01, 6.23918772e-02, 3.61206867e-02
5.38E-02,4.96E-01,3.35E-01, 6.88863993e-02, 3.53068076e-02
2.19E-02,5.25E-01,3.21E-01, 6.33183941e-02, 3.81800681e-02
2.30E-02,4.96E-01,3.28E-01, 6.99124634e-02, 3.75565067e-02
-8.98E-03,5.25E-01,3.14E-01, 6.36707097e-02, 4.01860327e-02
-8.06E-03,4.96E-01,3.21E-01, 7.02563003e-02, 3.97520140e-02
2.83E-01,2.88E-01,3.33E-01, 3.12551297e-02, 1.29206304e-03
2.54E-01,3.13E-01,3.57E-01, 4.65423279e-02, 5.60866389e-03
2.26E-01,3.38E-01,3.71E-01, 5.94626814e-02, 1.02517614e-02
1.98E-01,3.61E-01,3.77E-01, 6.89401403e-02, 1.48684802e-02
1.69E-01,3.82E-01,3.76E-01, 7.54464641e-02, 1.93354320e-02
1.43E-01,4.08E-01,3.71E-01, 7.76107386e-02, 2.37931274e-02
1.14E-01,4.37E-01,3.61E-01, 7.67809600e-02, 2.80904360e-02
1.15E-01,4.65E-01,3.56E-01, 7.06852823e-02, 2.94469483e-02
4.48E-01,4.48E-01,3.80E-01, 6.78880932e-03, 9.96551756e-03
4.18E-01,4.51E-01,3.81E-01, 1.28605422e-02, 1.09763173e-02
3.88E-01,4.54E-01,3.82E-01, 1.91420093e-02, 1.21489847e-02
3.58E-01,4.56E-01,3.83E-01, 2.55829841e-02, 1.34556619e-02
3.28E-01,4.58E-01,3.82E-01, 3.21384929e-02, 1.49061633e-02
